number,value,datetime_start,datetime_complete,duration,params_Q10,params_SPAN,params_TDWI,params_TSUM1,params_TSUM2,state
1229,2472.061652103889,2024-03-04 11:47:10.413033,2024-03-04 11:47:10.462046,0 days 00:00:00.049013,2.0695966519380913,33.36235784919925,0.5318250487504451,772.4538925021953,1240.802613172761,COMPLETE
1230,1648.0152564428915,2024-03-04 11:47:10.653926,2024-03-04 11:47:10.705221,0 days 00:00:00.051295,2.1714307938283204,28.818546310184743,0.582397948110993,680.0687283632138,1329.7889306652075,COMPLETE
1231,135.81265065311788,2024-03-04 11:47:10.887507,2024-03-04 11:47:10.936193,0 days 00:00:00.048686,1.9771443308270478,33.60234533299885,0.5589541972219845,528.4859370952466,1305.7595804760135,COMPLETE
1232,77.22318766526784,2024-03-04 11:47:11.124427,2024-03-04 11:47:11.176318,0 days 00:00:00.051891,2.155070668652775,31.602254400698875,0.5966319387384745,537.7314386016421,1319.4002878772117,COMPLETE
1233,98.57842752667035,2024-03-04 11:47:11.371187,2024-03-04 11:47:11.420197,0 days 00:00:00.049010,2.0826995729967814,34.136488554978676,0.5999782106662043,513.7456557113283,1356.1414902861507,COMPLETE
1234,588.499282560457,2024-03-04 11:47:11.605839,2024-03-04 11:47:11.654635,0 days 00:00:00.048796,2.1005636036462363,31.088062604044172,0.5744204045433706,564.2444702813472,1418.4132855421556,COMPLETE
1235,168.3708697201202,2024-03-04 11:47:11.838739,2024-03-04 11:47:11.888609,0 days 00:00:00.049870,2.037665315923419,32.897657773948126,0.5433867955844265,521.019285897942,1341.084717045582,COMPLETE
1236,166.25950383769307,2024-03-04 11:47:12.073251,2024-03-04 11:47:12.136954,0 days 00:00:00.063703,1.9907141883710506,28.18748356397162,0.5665131543384688,532.6874990388109,1347.4060113390974,COMPLETE
1237,365.63047770607136,2024-03-04 11:47:12.342606,2024-03-04 11:47:12.400258,0 days 00:00:00.057652,1.9655744790488603,33.15476742203377,0.44579131470153716,526.5868852794151,1335.3598551814318,COMPLETE
1238,229.83014877930003,2024-03-04 11:47:12.586330,2024-03-04 11:47:12.637316,0 days 00:00:00.050986,2.057234229463065,30.61974015963388,0.5703930426743794,549.1663726612223,1361.8769379304783,COMPLETE
1239,31.195058264342883,2024-03-04 11:47:12.827355,2024-03-04 11:47:12.878504,0 days 00:00:00.051149,2.001322698876394,32.28378258710684,0.5521561061511909,536.9093148314897,1322.707362872909,COMPLETE
1240,129.50193333359562,2024-03-04 11:47:13.069459,2024-03-04 11:47:13.122539,0 days 00:00:00.053080,1.982228788343997,36.7162872603875,0.5213163470934192,522.4298073583626,1351.174223448926,COMPLETE
1241,557.1120225390422,2024-03-04 11:47:13.320202,2024-03-04 11:47:13.374054,0 days 00:00:00.053852,2.1167891806538037,32.67538244984022,0.4325617137098338,511.03874306078467,1330.512341915926,COMPLETE
1242,185.89930897134764,2024-03-04 11:47:13.569158,2024-03-04 11:47:13.618880,0 days 00:00:00.049722,2.0292639005276496,33.36813781392377,0.5852781722014316,542.1294037710046,1340.450557280753,COMPLETE
1243,27.560228193421096,2024-03-04 11:47:13.804013,2024-03-04 11:47:13.853078,0 days 00:00:00.049065,2.073697412135065,35.25518873547089,0.5630194490890642,530.4812788271701,1308.852769760456,COMPLETE
1244,1120.5223442047152,2024-03-04 11:47:14.035924,2024-03-04 11:47:14.085378,0 days 00:00:00.049454,2.086916450903106,33.934016384811216,0.5555880497728289,579.031228033838,1586.0897354451567,COMPLETE
